fips_code,population_estimate_2020,population_estimate_2021,population_estimate_2022,population_estimate_2022
46127,16860.0,16876.0,17063.0,17183.0
46129,5294.0,5260.0,5286.0,5269.0
46135,23286.0,23353.0,23412.0,23517.0
46137,2395.0,2385.0,2394.0,2322.0
47001,77320.0,77615.0,78929.0,80234.0
47003,50385.0,51184.0,51964.0,53055.0
47005,15855.0,15837.0,15994.0,16103.0
47007,14956.0,14837.0,14824.0,15060.0
47009,135657.0,137611.0,139810.0,141456.0
47011,108828.0,109755.0,110539.0,111579.0
47013,39301.0,39455.0,39564.0,40223.0
47015,14565.0,14537.0,14807.0,15063.0
47017,28434.0,28295.0,28418.0,28860.0
47019,56371.0,56080.0,56485.0,57022.0
47021,41131.0,41498.0,41764.0,42254.0
47023,17375.0,17465.0,17558.0,17606.0
47025,32072.0,32061.0,32357.0,32654.0
47027,7588.0,7586.0,7656.0,7714.0
47029,36045.0,36364.0,36849.0,37404.0
47031,58139.0,58983.0,59779.0,60633.0
47033,13908.0,13990.0,13862.0,13982.0
47035,61379.0,62391.0,63482.0,64760.0
47037,716059.0,700860.0,707351.0,712334.0
47039,11433.0,11402.0,11549.0,11656.0
47041,20189.0,20500.0,21002.0,21225.0
47043,54440.0,55174.0,55727.0,56729.0
47045,36716.0,36609.0,36440.0,36498.0
47047,41870.0,42616.0,43338.0,44175.0
47049,18533.0,18835.0,19335.0,19696.0
47051,42845.0,43196.0,44119.0,44654.0
47053,50444.0,50468.0,50826.0,51045.0
47055,30340.0,30401.0,30540.0,30721.0
47057,23569.0,23800.0,24185.0,24681.0
47059,70344.0,70565.0,71292.0,72577.0
47061,13543.0,13587.0,13779.0,13955.0
47063,64542.0,64360.0,65167.0,66216.0
47065,367251.0,369005.0,374602.0,379864.0
47067,6627.0,6794.0,6846.0,6956.0
47069,25440.0,25260.0,25511.0,25567.0
47071,26804.0,26871.0,27065.0,27229.0
47073,56721.0,57202.0,57903.0,58600.0
47075,17826.0,17691.0,17518.0,17328.0
47077,27824.0,27906.0,27907.0,28070.0
47079,32149.0,32246.0,32382.0,32554.0
47081,24972.0,25080.0,25481.0,25826.0
47083,8308.0,8298.0,8247.0,8393.0
47085,18998.0,19178.0,19023.0,19209.0
47087,11633.0,11771.0,12015.0,12363.0
47089,54916.0,55547.0,56660.0,57838.0
47091,17990.0,18053.0,18046.0,18375.0
47093,480516.0,485941.0,495380.0,500669.0
47095,6995.0,6596.0,6500.0,6347.0
47097,25123.0,24878.0,24741.0,24610.0
47099,44181.0,44768.0,45502.0,46114.0
47101,12606.0,12852.0,12912.0,13066.0
47103,35331.0,35435.0,36006.0,36169.0
47105,55129.0,56785.0,58244.0,60591.0
47107,53343.0,53921.0,54695.0,55678.0
47109,25857.0,25846.0,25993.0,26163.0
47111,25267.0,25673.0,26214.0,26793.0
47113,98832.0,98557.0,99172.0,99193.0
47115,28870.0,28919.0,29050.0,29382.0
47117,34475.0,35059.0,35857.0,36961.0
47119,101826.0,104942.0,107996.0,110760.0
47121,12808.0,13019.0,13258.0,13691.0
47123,46394.0,46649.0,47680.0,48594.0
47125,221281.0,227741.0,234899.0,239872.0
47127,6470.0,6651.0,6716.0,6748.0
47129,21042.0,21107.0,21207.0,21573.0
47131,30775.0,30459.0,30374.0,30411.0
47133,22590.0,22831.0,22993.0,23327.0
47135,8381.0,8493.0,8705.0,8891.0
47137,5000.0,5069.0,5103.0,5128.0
47139,17566.0,17714.0,17778.0,18033.0
47141,80071.0,81250.0,82470.0,83844.0
47143,32938.0,33189.0,33689.0,33924.0
47145,53517.0,54088.0,55129.0,56096.0
47147,72953.0,74031.0,75398.0,76776.0
47149,343298.0,351194.0,360682.0,367101.0
47151,21876.0,21891.0,21999.0,22171.0
47153,15848.0,16448.0,16918.0,17161.0
47155,98562.0,99435.0,98806.0,99415.0
47157,929763.0,923382.0,916357.0,910042.0
47159,19971.0,20169.0,20470.0,20538.0
47161,13706.0,13808.0,13994.0,14222.0
47163,158246.0,159212.0,160862.0,162135.0
47165,197416.0,200505.0,203721.0,207994.0
47167,61042.0,61059.0,61650.0,62015.0
47169,11635.0,11605.0,12077.0,12271.0
47171,17886.0,17631.0,17591.0,17756.0
47173,19845.0,20013.0,20473.0,20741.0
47175,6174.0,6293.0,6430.0,6493.0
47177,41052.0,41468.0,42001.0,42638.0
47179,133219.0,133460.0,136147.0,138420.0
47181,16222.0,16329.0,16266.0,16066.0
47183,32903.0,32883.0,33043.0,33084.0
47185,27444.0,27541.0,28000.0,28692.0
47187,249552.0,256065.0,260738.0,264460.0
47189,148659.0,152036.0,158593.0,163674.0
48001,57930.0,58302.0,57227.0,57736.0
48003,18612.0,18411.0,18324.0,18664.0
48005,86388.0,86730.0,87124.0,87319.0
48007,23932.0,24510.0,24963.0,25374.0
48009,8556.0,8702.0,8849.0,9029.0
48011,1852.0,1840.0,1857.0,1832.0
48013,49128.0,49817.0,50736.0,51784.0
48015,30132.0,30431.0,31070.0,31677.0
48017,6866.0,6803.0,6803.0,6672.0
48019,20998.0,21528.0,22120.0,22637.0
48021,98057.0,102276.0,106395.0,110778.0
48023,3463.0,3458.0,3462.0,3463.0
48025,31038.0,30836.0,30992.0,30850.0
48027,372258.0,380399.0,387454.0,393193.0
48029,2015501.0,2030981.0,2060191.0,2087679.0
48031,11449.0,11882.0,12411.0,13048.0
48033,642.0,618.0,580.0,572.0
48035,18252.0,18499.0,18707.0,18996.0
48037,92923.0,92282.0,91712.0,91687.0
48039,373493.0,379121.0,388234.0,398938.0
48041,234505.0,237612.0,241931.0,244703.0
48043,9560.0,9473.0,9344.0,9513.0
48045,1419.0,1400.0,1439.0,1445.0
48047,7048.0,6969.0,6902.0,6848.0
48049,38043.0,38135.0,38443.0,38709.0
48051,17682.0,18109.0,18690.0,19475.0
48053,49483.0,51146.0,52567.0,53991.0
48055,45945.0,46940.0,47849.0,49859.0
48057,20064.0,19782.0,19682.0,19696.0
48059,13747.0,14098.0,14247.0,14374.0
48061,421480.0,422636.0,424911.0,426710.0
48063,12428.0,12602.0,12721.0,13000.0
48065,5792.0,5714.0,5816.0,5878.0
48067,28442.0,28573.0,28538.0,28659.0
48069,7334.0,7366.0,7287.0,7227.0
48071,47019.0,48727.0,51309.0,53876.0
48073,50493.0,51150.0,51432.0,52217.0
48075,6661.0,6787.0,6841.0,6788.0
48077,10257.0,10311.0,10499.0,10738.0
48079,2561.0,2480.0,2522.0,2509.0
48081,3300.0,3304.0,3322.0,3352.0
48083,7688.0,7722.0,7822.0,7842.0
48085,1075736.0,1114661.0,1158995.0,1195359.0
48087,2640.0,2607.0,2585.0,2563.0
48089,20563.0,20642.0,20832.0,21117.0
48091,163659.0,174977.0,184749.0,193928.0
48093,13630.0,13805.0,13921.0,14050.0
48095,3318.0,3348.0,3367.0,3297.0
48097,41748.0,42398.0,43048.0,43782.0
48099,83130.0,84389.0,84205.0,84878.0
48101,1365.0,1355.0,1317.0,1294.0
48103,4675.0,4636.0,4551.0,4574.0
48105,3093.0,3013.0,2960.0,2858.0
48107,5098.0,5085.0,4992.0,4917.0
48109,2186.0,2182.0,2163.0,2196.0
48111,7127.0,7175.0,7235.0,7237.0
48113,2610112.0,2588235.0,2601993.0,2606358.0
48115,12474.0,12367.0,12176.0,12004.0
48117,18526.0,18379.0,18399.0,18347.0
48119,5228.0,5344.0,5413.0,5520.0
48121,914398.0,943883.0,977760.0,1007703.0
48123,19833.0,19949.0,19754.0,19929.0
48125,1758.0,1734.0,1736.0,1711.0
48127,8579.0,8479.0,8360.0,8257.0
48129,3279.0,3361.0,3289.0,3214.0
48131,9810.0,9998.0,9706.0,9604.0
48133,17766.0,17826.0,17893.0,18037.0
48135,165490.0,160758.0,161057.0,164494.0
48137,1420.0,1429.0,1428.0,1393.0
48139,194317.0,203187.0,212323.0,222829.0
48141,866606.0,867499.0,867239.0,869880.0
48143,42719.0,43381.0,43837.0,44195.0
48145,16960.0,17113.0,16956.0,17286.0
48147,35801.0,36723.0,37075.0,37571.0
48149,24471.0,24690.0,24934.0,25474.0
48151,3678.0,3675.0,3626.0,3612.0
48153,5370.0,5292.0,5239.0,5090.0
48155,1088.0,1056.0,1063.0,1079.0
48157,829109.0,860305.0,888919.0,916778.0
48159,10369.0,10497.0,10665.0,10735.0
48161,19440.0,19788.0,20032.0,20441.0
48163,18412.0,17543.0,17716.0,17987.0
48165,21699.0,21878.0,22140.0,22523.0
48167,351590.0,355560.0,357387.0,361744.0
48169,5817.0,6269.0,4498.0,4517.0
48171,26748.0,27293.0,27501.0,27733.0
48173,1115.0,1136.0,1139.0,1141.0
48175,7020.0,7133.0,7120.0,7144.0
48177,19681.0,19636.0,19816.0,19930.0
48179,21199.0,21128.0,20980.0,20916.0
48181,136099.0,139563.0,143198.0,146907.0
48183,124251.0,124130.0,125559.0,126243.0
48185,29440.0,30145.0,31170.0,32384.0
48187,173697.0,177301.0,182702.0,188454.0
48189,32465.0,32208.0,31966.0,31761.0
48191,2795.0,2842.0,2818.0,2818.0
48193,8248.0,8230.0,8313.0,8619.0
48195,5252.0,5120.0,5111.0,5071.0
48197,3558.0,3546.0,3525.0,3490.0
48199,56350.0,57133.0,57840.0,58261.0
48201,4734792.0,4735517.0,4781337.0,4835125.0
48203,68801.0,69527.0,70038.0,70895.0
48205,5349.0,5393.0,5228.0,5145.0
48207,5433.0,5375.0,5376.0,5385.0
48209,243968.0,255955.0,269103.0,280486.0
48211,3365.0,3324.0,3225.0,3189.0
48213,82403.0,83653.0,84490.0,86158.0
48215,872856.0,879865.0,888286.0,898471.0
48217,35964.0,36378.0,37266.0,38101.0
48219,21504.0,21265.0,21278.0,21460.0
48221,62057.0,64293.0,66394.0,67774.0
48223,36827.0,37210.0,37793.0,38172.0
48225,22062.0,21962.0,21943.0,22066.0
48227,34816.0,34365.0,30732.0,30554.0
48229,3196.0,3275.0,3416.0,3451.0
48231,100254.0,103591.0,108438.0,113347.0
48233,20569.0,20438.0,20222.0,20033.0
48235,1510.0,1534.0,1534.0,1549.0
48237,8487.0,8550.0,8764.0,8875.0
48239,14997.0,15118.0,15183.0,15221.0
48241,32919.0,32552.0,32495.0,32694.0
48243,1984.0,1959.0,1906.0,1856.0
48245,256133.0,253727.0,251601.0,251496.0
48247,4846.0,4790.0,4774.0,4720.0
48249,38879.0,38893.0,38729.0,38662.0
48251,180964.0,187511.0,195496.0,202906.0
48253,19682.0,19811.0,20271.0,20381.0
48255,14760.0,14732.0,14945.0,15018.0
48257,147140.0,158313.0,172611.0,185690.0
48259,44539.0,46861.0,49019.0,50537.0
48261,348.0,339.0,354.0,343.0
48263,763.0,748.0,744.0,734.0
48265,52693.0,53175.0,53784.0,53915.0
48267,4293.0,4348.0,4420.0,4442.0
48269,267.0,256.0,234.0,217.0
48271,3126.0,3122.0,3131.0,3148.0
48273,30986.0,30625.0,30376.0,30069.0
48275,3347.0,3318.0,3284.0,3302.0
48277,50131.0,50349.0,50515.0,51127.0
48279,13011.0,12909.0,12786.0,12711.0
48281,21705.0,22224.0,22790.0,23262.0
48283,6663.0,6708.0,6556.0,6537.0
48285,20354.0,20538.0,20653.0,20571.0
48287,17506.0,17679.0,17971.0,18240.0
48289,15732.0,16009.0,16220.0,16538.0
48291,92479.0,97488.0,102462.0,108272.0
48293,22144.0,22060.0,22164.0,22250.0
48295,3031.0,2895.0,2846.0,2906.0
48297,11349.0,11386.0,11541.0,11584.0
48299,21290.0,22056.0,22623.0,22875.0
48301,65.0,54.0,44.0,43.0
48303,311578.0,314642.0,317761.0,320940.0
48305,5609.0,5645.0,5738.0,5761.0
48307,7588.0,7522.0,7468.0,7452.0
48309,261193.0,263721.0,266162.0,268583.0
48311,597.0,592.0,569.0,568.0
48313,13461.0,13512.0,13641.0,13742.0
48315,9752.0,9620.0,9550.0,9571.0
48317,5252.0,5214.0,5228.0,5216.0
48319,3968.0,3929.0,3978.0,3931.0
48321,36287.0,36339.0,36122.0,36359.0
48323,57875.0,57683.0,57628.0,57762.0
48325,50952.0,52328.0,53657.0,54797.0
48327,1960.0,1968.0,1979.0,1958.0
48329,170362.0,168257.0,172019.0,177108.0
48331,24774.0,25212.0,25622.0,25951.0
48333,4446.0,4489.0,4498.0,4548.0
48335,9009.0,9042.0,8938.0,9075.0
48337,19999.0,20437.0,21079.0,21598.0
48339,625291.0,650755.0,679554.0,711354.0
48341,21264.0,21136.0,21094.0,21190.0
48343,11976.0,12007.0,12052.0,12066.0
48345,1061.0,1071.0,1034.0,1020.0
48347,64616.0,64778.0,64994.0,65375.0
48349,52838.0,53637.0,54687.0,55635.0
48351,12158.0,12212.0,12041.0,12039.0
48353,14721.0,14605.0,14460.0,14306.0
48355,353398.0,353292.0,351590.0,352289.0
48357,9955.0,9768.0,9692.0,9704.0
48359,1763.0,1734.0,1761.0,1783.0
48361,84754.0,84666.0,85048.0,85722.0
48363,28452.0,28742.0,29322.0,29747.0
48365,22499.0,22556.0,22742.0,22838.0
48367,149552.0,157088.0,165938.0,173494.0
48369,9854.0,9784.0,9649.0,9617.0
48371,15187.0,15117.0,14711.0,14623.0
48373,50503.0,51877.0,53256.0,54186.0
48375,118275.0,116461.0,114911.0,114647.0
48377,6108.0,6113.0,5954.0,5795.0
48379,12175.0,12463.0,12836.0,12986.0
48381,141347.0,144055.0,146244.0,148255.0
48383,3380.0,3222.0,3121.0,3141.0
48385,2751.0,2817.0,2832.0,2854.0
48387,11561.0,11561.0,11605.0,11678.0
48389,14768.0,12981.0,11692.0,11770.0
48391,6748.0,6704.0,6638.0,6666.0
48393,822.0,801.0,812.0,840.0
48395,16766.0,16946.0,17130.0,17267.0
48397,109158.0,116612.0,123342.0,131307.0
48399,9919.0,9892.0,9884.0,9868.0
48401,52252.0,52695.0,52524.0,53079.0
48403,9892.0,10013.0,10041.0,10106.0
48405,7921.0,7905.0,7860.0,7833.0
48407,27533.0,27811.0,28340.0,28936.0
48409,68841.0,69767.0,70087.0,70660.0
48411,5727.0,5829.0,5880.0,5845.0
48413,2439.0,2438.0,2359.0,2391.0
48415,16942.0,16837.0,16269.0,16212.0
48417,3110.0,3191.0,3212.0,3229.0
48419,23924.0,23984.0,24061.0,24179.0
48421,2789.0,2789.0,2778.0,2678.0
48423,234199.0,237182.0,241995.0,245209.0
48425,9205.0,9477.0,9797.0,9888.0
48427,65867.0,65858.0,65653.0,65934.0
48429,9093.0,9433.0,9377.0,9343.0
48431,1382.0,1380.0,1426.0,1397.0
48433,1243.0,1211.0,1218.0,1218.0
48435,3356.0,3291.0,3232.0,3221.0
48437,6946.0,7007.0,6959.0,6955.0
48439,2115840.0,2129695.0,2155646.0,2182947.0
48441,143454.0,143922.0,145147.0,146836.0
48443,750.0,721.0,688.0,687.0
48445,11793.0,11714.0,11444.0,11547.0
48447,1451.0,1503.0,1539.0,1526.0
48449,31291.0,31260.0,31237.0,31357.0
48451,120195.0,119231.0,118913.0,119057.0
48453,1296613.0,1308868.0,1327550.0,1334961.0
48455,13634.0,13832.0,13993.0,14228.0
48457,19810.0,19898.0,20411.0,20382.0
48459,41046.0,41835.0,42454.0,43281.0
48461,3299.0,3233.0,3146.0,3109.0
48463,24571.0,24803.0,24890.0,24960.0
48465,47605.0,47533.0,47617.0,47720.0
48467,59758.0,61253.0,62888.0,64000.0
48469,91311.0,90896.0,91074.0,91664.0
48471,76553.0,78348.0,79678.0,81268.0
48473,57285.0,59419.0,61852.0,63553.0
48475,11674.0,11081.0,10948.0,10966.0
48477,35804.0,35947.0,36368.0,37007.0
48479,267363.0,267400.0,267619.0,269148.0
48481,41564.0,41652.0,41740.0,41739.0
48483,4977.0,4886.0,4787.0,4804.0
48485,129620.0,130073.0,130220.0,130180.0
48487,12842.0,12703.0,12535.0,12522.0
48489,20148.0,20292.0,20254.0,20037.0
48491,615552.0,644595.0,672273.0,697191.0
48493,50052.0,51307.0,52754.0,54183.0
48495,7754.0,7382.0,7300.0,7414.0
48497,68947.0,71871.0,74897.0,78097.0
48499,45037.0,46076.0,46930.0,47921.0
48501,7675.0,7563.0,7484.0,7468.0
48503,17849.0,17943.0,18012.0,18124.0
48505,13875.0,13875.0,13838.0,13736.0
48507,9661.0,9473.0,9384.0,9312.0
49001,7083.0,7213.0,7317.0,7233.0
49003,57946.0,59685.0,61523.0,62684.0
49005,133631.0,137458.0,140145.0,142393.0
49007,20487.0,20360.0,20540.0,20609.0
49009,952.0,982.0,1015.0,992.0
49011,363771.0,367504.0,369887.0,373207.0
49013,19620.0,19792.0,20142.0,20477.0
49015,9847.0,9965.0,10093.0,10144.0
49017,5103.0,5126.0,5258.0,5314.0
49019,9674.0,9671.0,9771.0,9706.0
49021,57713.0,60520.0,62508.0,64211.0
49023,11819.0,12205.0,12586.0,13023.0
49025,7693.0,7985.0,8203.0,8425.0
49027,13060.0,13192.0,13343.0,13437.0
49029,12382.0,12662.0,12837.0,13000.0
49031,1440.0,1492.0,1493.0,1550.0
49033,2505.0,2600.0,2649.0,2670.0
49035,1186983.0,1186312.0,1186569.0,1185813.0
49037,14521.0,14498.0,14406.0,14358.0
49039,28526.0,29124.0,29691.0,30277.0
49041,21554.0,21894.0,22043.0,22344.0
49043,42489.0,43179.0,43045.0,42759.0
49045,73355.0,76775.0,79955.0,82051.0
49047,35672.0,36229.0,37104.0,37747.0
49049,663595.0,685973.0,702692.0,719174.0
49051,35055.0,36246.0,36597.0,37144.0
49053,182015.0,191513.0,197730.0,202452.0
49055,2503.0,2560.0,2634.0,2614.0
49057,262988.0,266569.0,269460.0,271926.0
50001,37355.0,37408.0,37555.0,37720.0
50003,37301.0,37431.0,37343.0,37183.0
50005,30182.0,30457.0,30587.0,30610.0
50007,168395.0,169338.0,169357.0,169481.0
50009,5920.0,5970.0,5997.0,6010.0
50011,50046.0,50430.0,50719.0,50994.0
50013,7276.0,7428.0,7490.0,7467.0
50015,25924.0,26149.0,26103.0,26060.0
50017,29295.0,29630.0,29880.0,29943.0
50019,27403.0,27591.0,27562.0,27516.0
50021,60484.0,60728.0,60353.0,60271.0
50023,59757.0,60033.0,60115.0,60142.0
50025,45860.0,46150.0,45899.0,45966.0
50027,57738.0,58350.0,58150.0,58101.0
51001,33392.0,33410.0,33223.0,33239.0
51003,112510.0,113882.0,114845.0,115676.0
51005,15180.0,14988.0,14715.0,14595.0
51007,13267.0,13306.0,13368.0,13480.0
51009,31312.0,31385.0,31472.0,31396.0
51011,16154.0,16398.0,16703.0,16864.0
51013,238814.0,233436.0,233678.0,234162.0
51015,77574.0,77764.0,77939.0,78247.0
51017,4185.0,4090.0,4061.0,4051.0
51019,79559.0,80242.0,80741.0,81525.0
51021,6256.0,6177.0,6138.0,6179.0
51023,33643.0,33998.0,34100.0,34125.0
51025,15822.0,15959.0,15831.0,15749.0
51027,20245.0,19876.0,19383.0,19087.0
51029,16828.0,16950.0,16988.0,16978.0
51031,55639.0,55344.0,55065.0,55270.0
51033,30921.0,31405.0,31940.0,32640.0
51035,29148.0,29098.0,29118.0,29239.0
51036,6746.0,6608.0,6568.0,6610.0
51037,11542.0,11499.0,11400.0,11336.0
51041,365311.0,370931.0,378290.0,383876.0
51043,14814.0,14940.0,15331.0,15466.0
51045,4875.0,4886.0,4858.0,4843.0
51047,52768.0,53772.0,54290.0,54973.0
51049,9666.0,9703.0,9751.0,9878.0
51051,14074.0,13860.0,13733.0,13640.0
51053,27891.0,27997.0,28099.0,28343.0
51057,10598.0,10571.0,10630.0,10598.0
51059,1148627.0,1142203.0,1139309.0,1141878.0
51061,73006.0,74055.0,74677.0,75165.0
51063,15470.0,15510.0,15623.0,15679.0
51065,27294.0,27797.0,28117.0,28462.0
51067,54482.0,55017.0,55079.0,55549.0
51069,91870.0,93959.0,94808.0,95994.0
51071,16786.0,16572.0,16432.0,16457.0
51073,38722.0,39174.0,39550.0,40057.0
51075,24855.0,25529.0,26162.0,27197.0
51077,15281.0,15344.0,15325.0,15285.0
51079,20607.0,21004.0,21015.0,21301.0
51083,33926.0,33777.0,33620.0,33432.0
51085,110202.0,111783.0,112860.0,114148.0
51087,334905.0,334422.0,334553.0,334760.0
51089,50851.0,50262.0,49795.0,49702.0
51091,2240.0,2239.0,2296.0,2339.0
51093,38707.0,39391.0,40135.0,40711.0
51097,6588.0,6669.0,6714.0,6720.0
51099,26826.0,27541.0,27918.0,28568.0
51101,17918.0,18243.0,18529.0,19030.0
51103,10903.0,10935.0,10806.0,10859.0
51105,22108.0,22005.0,21847.0,21745.0
51107,422705.0,428764.0,432792.0,436347.0
51109,37796.0,39016.0,40030.0,41037.0
51111,11947.0,12001.0,12002.0,12038.0
51113,13861.0,13957.0,14008.0,14128.0
51115,8518.0,8543.0,8450.0,8514.0
51117,30283.0,30333.0,30527.0,30648.0
51119,10614.0,10779.0,10952.0,10924.0
51121,99574.0,98788.0,98826.0,98666.0
51125,14740.0,14838.0,14747.0,14705.0
51127,23123.0,23963.0,24952.0,26134.0
51131,12213.0,12068.0,11978.0,12021.0
51133,11841.0,12052.0,12278.0,12391.0
51135,15647.0,15574.0,15555.0,15566.0
51137,36397.0,37220.0,38055.0,38574.0
51139,23691.0,23825.0,23777.0,23741.0
51141,17591.0,17650.0,17601.0,17509.0
51143,60367.0,60038.0,59824.0,59571.0
51145,30450.0,31230.0,31585.0,32105.0
51147,21906.0,21962.0,21899.0,22049.0
51149,43073.0,42962.0,43021.0,42871.0
51153,482834.0,485352.0,487012.0,489640.0
51155,33807.0,33816.0,33683.0,33655.0
51157,7320.0,7431.0,7453.0,7414.0
51159,8919.0,9077.0,9126.0,9184.0
51161,96923.0,96671.0,96756.0,97026.0
51163,22650.0,22638.0,22568.0,22358.0
51165,83774.0,84518.0,85414.0,86568.0
51167,25757.0,25572.0,25437.0,25477.0
51169,21589.0,21476.0,21480.0,21433.0
51171,44265.0,44842.0,44936.0,45228.0
51173,29787.0,29608.0,29408.0,29216.0
51175,17953.0,18024.0,17899.0,17975.0
51177,140604.0,144003.0,146828.0,149588.0
51179,157765.0,161568.0,163169.0,165428.0
51181,6551.0,6533.0,6527.0,6593.0
51183,10787.0,10815.0,10640.0,10757.0
51185,40407.0,39950.0,39563.0,39120.0
51187,40792.0,40965.0,41404.0,41843.0
51191,53895.0,53735.0,53855.0,54050.0
51193,18511.0,18772.0,18765.0,19013.0
51195,36064.0,35681.0,35327.0,35174.0
51197,28324.0,28201.0,28115.0,28104.0
51199,70232.0,71104.0,71164.0,70952.0
51510,159139.0,155105.0,155045.0,155230.0
51520,17299.0,17065.0,16940.0,16807.0
51530,6622.0,6622.0,6569.0,6566.0
51540,46469.0,45746.0,45272.0,44983.0
51550,249781.0,251763.0,252459.0,253886.0
51570,18189.0,18225.0,18278.0,18393.0
51580,5745.0,5716.0,5633.0,5545.0
51590,42579.0,42285.0,42017.0,41837.0
51595,5707.0,5638.0,5533.0,5463.0
51600,24177.0,24353.0,24752.0,25144.0
51610,14681.0,14516.0,14489.0,14685.0
51620,8146.0,8152.0,8274.0,8339.0
51630,27991.0,28437.0,28648.0,28928.0
51640,6715.0,6653.0,6702.0,6717.0
51650,137280.0,137760.0,137858.0,137098.0
51660,51706.0,51497.0,51150.0,51082.0
51670,23009.0,23073.0,22790.0,22752.0
51678,7324.0,7455.0,7506.0,7528.0
51680,78979.0,79114.0,79228.0,79535.0
51683,42692.0,42764.0,42673.0,42696.0
51685,17162.0,17089.0,16693.0,16361.0
51690,13474.0,13534.0,13697.0,13763.0
51700,186047.0,184691.0,183980.0,183118.0
51710,237789.0,234862.0,232558.0,230930.0
51720,3681.0,3632.0,3589.0,3492.0
51730,33396.0,33411.0,33462.0,33309.0
51735,12473.0,12628.0,12624.0,12635.0
51740,97955.0,97652.0,96954.0,96793.0
51750,16119.0,16527.0,16719.0,16971.0
51760,226936.0,227140.0,228367.0,229247.0
51770,99891.0,98700.0,97657.0,97171.0
51775,25403.0,25416.0,25700.0,25600.0
51790,25812.0,25689.0,25940.0,25915.0
51800,94750.0,96337.0,98426.0,100659.0
51810,459684.0,458569.0,455069.0,453649.0
51820,22279.0,22606.0,22799.0,23182.0
51830,15471.0,15609.0,15685.0,15847.0
51840,28013.0,28092.0,27861.0,27617.0
53001,20607.0,20647.0,20898.0,20820.0
53003,22324.0,22469.0,22536.0,22549.0
53005,207419.0,210599.0,212829.0,215219.0
53007,79238.0,79778.0,80038.0,79997.0
53009,77367.0,78466.0,77684.0,77616.0
53011,505338.0,512583.0,516737.0,521150.0
53013,3949.0,4016.0,4026.0,4053.0
53015,111014.0,111685.0,112064.0,112864.0
53017,43029.0,43837.0,44223.0,44798.0
53019,7198.0,7290.0,7468.0,7497.0
53021,97150.0,98102.0,98582.0,99034.0
53023,2294.0,2344.0,2357.0,2363.0
53025,99441.0,100427.0,101580.0,102678.0
53027,75855.0,76838.0,77041.0,77290.0
53029,86998.0,87566.0,86682.0,86267.0
53031,33061.0,33553.0,33570.0,33714.0
53033,2274282.0,2252980.0,2265311.0,2271380.0
53035,275823.0,276589.0,277813.0,277658.0
53037,44599.0,44645.0,45122.0,45508.0
53039,22814.0,23167.0,23303.0,23589.0
53041,82553.0,84569.0,85357.0,86154.0
53043,10928.0,11284.0,11613.0,11738.0
53045,66034.0,67246.0,68171.0,68389.0
53047,42139.0,42772.0,43460.0,43712.0
53049,23495.0,23993.0,24095.0,24200.0
53051,13502.0,13891.0,14138.0,14361.0
53053,923589.0,927402.0,926479.0,928696.0
53055,17826.0,18618.0,18672.0,18566.0
53057,129902.0,131005.0,131322.0,131417.0
53059,12041.0,12209.0,12455.0,12640.0
53061,829933.0,836097.0,840452.0,844761.0
53063,541175.0,545510.0,549740.0,551455.0
53065,46591.0,47619.0,48283.0,48837.0
53067,295998.0,298196.0,298639.0,299003.0
53069,4448.0,4586.0,4688.0,4765.0
53071,62623.0,62211.0,61853.0,61568.0
53073,227449.0,226701.0,230598.0,231919.0
53075,47807.0,43224.0,47579.0,48012.0
53077,256733.0,256719.0,257019.0,256643.0
54001,15467.0,15449.0,15391.0,15378.0
54003,122699.0,126180.0,129379.0,132440.0
54005,21744.0,21353.0,20907.0,20576.0
54007,12398.0,12296.0,12170.0,12162.0
54009,22476.0,22068.0,21694.0,21373.0
54011,94240.0,93408.0,92485.0,92082.0
54013,6199.0,6173.0,6069.0,5959.0
54015,8005.0,7905.0,7840.0,7783.0
54017,7786.0,7738.0,7712.0,7680.0
54019,40428.0,40036.0,39388.0,39072.0
54021,7396.0,7392.0,7330.0,7254.0
54023,10990.0,10992.0,10938.0,10921.0
54025,32892.0,32687.0,32375.0,32149.0
54027,23101.0,23360.0,23457.0,23649.0
54029,29038.0,28595.0,28254.0,28145.0
54031,14239.0,14143.0,14168.0,14251.0
54033,65838.0,65402.0,64752.0,64639.0
54035,27723.0,27781.0,27667.0,27593.0
54037,57785.0,58541.0,59001.0,59787.0
54039,180233.0,178073.0,175864.0,174805.0
54041,17020.0,16874.0,16674.0,16500.0
54043,20363.0,20188.0,19851.0,19701.0
54045,32514.0,31846.0,31206.0,30827.0
54047,18935.0,18406.0,17806.0,17439.0
54049,56240.0,56053.0,55784.0,55807.0
54051,30494.0,30164.0,29667.0,29405.0
54053,25403.0,25266.0,24911.0,24765.0
54055,59519.0,59156.0,58612.0,58057.0
54057,26889.0,26897.0,26902.0,26867.0
54059,23488.0,23052.0,22445.0,22023.0
54061,105912.0,106521.0,106978.0,107718.0
54063,12384.0,12388.0,12322.0,12382.0
54065,17087.0,17300.0,17435.0,17649.0
54067,24558.0,24429.0,24309.0,24169.0
54069,42341.0,41846.0,41463.0,41194.0
54071,6132.0,6093.0,6067.0,6029.0
54073,7650.0,7604.0,7570.0,7428.0
54075,7860.0,7882.0,7797.0,7765.0
54077,34188.0,34304.0,34222.0,34099.0
54079,57444.0,57359.0,57063.0,56962.0
