,hospital_id,name,address,status,ownership_information,city_id
5069,0017637620,"SELECT SPECIALTY HOSPITAL - TRICITIES, INC",1 MEDICAL PARK BOULEVARD 5TH FLOOR WEST,OPEN,PROPRIETARY,1840013301
5070,0196784828,SEQUATCHIE GENERAL HOSPITAL,132 HOSPITAL LOOP,CLOSED,NOT AVAILABLE,1840013437
5071,0007637403,SISKIN HOSPITAL FOR PHYSICAL REHABILITATION,1 SISKIN PLAZA,OPEN,NON-PROFIT,1840014569
5072,0196784829,SKYRIDGE MEDICAL CENTER - WESTSIDE CAMPUS,2800 WESTSIDE DRIVE,CLOSED,NOT AVAILABLE,1840014603
5073,0016138464,SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM LAWRENCEBURG,1607 SOUTH LOCUST AVENUE,OPEN,PROPRIETARY,1840014568
5074,0004638478,SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM PULASKI,1265 EAST COLLEGE STREET,OPEN,PROPRIETARY,1840014575
5075,0012537398,SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM WINCHESTER,185 HOSPITAL ROAD,OPEN,PROPRIETARY,1840015466
5076,0012637375,SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM,1260 UNIVERSITY AVENUE,OPEN,PROPRIETARY,1840013478
5077,0009738105,ST. JOSEPH HOSPITAL,220 OVERTON AVE,OPEN,PROPRIETARY,1840015457
5078,0017738105,ST. JUDE CHILDREN'S RESEARCH HOSPITAL,262 DANNY THOMAS PLACE,OPEN,NON-PROFIT,1840015457
5079,0014837371,STARR REGIONAL MEDICAL CENTER,1114 WEST MADISON STREET,OPEN,PROPRIETARY,1840013429
5080,0014737331,STARR REGIONAL MEDICAL CENTER ETOWAH,886 HIGHWAY 411 NORTH,OPEN,NON-PROFIT,1840013430
5081,0009937066,SUMNER REGIONAL MEDICAL CENTER,555 HARTSVILLE PIKE,OPEN,PROPRIETARY,1840013295
5082,0005137874,SWEETWATER HOSPITAL ASSOCIATION,304 WRIGHT STREET,OPEN,NON-PROFIT,1840015415
5083,0001137643,SYCAMORE SHOALS HOSPITAL,1501 WEST ELK AVENUE,OPEN,NON-PROFIT,1840013314
5084,0196784830,T.C. THOMPSON CHILDREN'S HOSPITAL,910 BLACKFORD STREET,CLOSED,NOT AVAILABLE,1840014569
5085,0196784831,TENNESSEE CHRISTIAN MEDICAL CENTER - PORTLAND,105 REDBUD DRIVE,CLOSED,NOT AVAILABLE,1840014418
5086,0005237043,TENNOVA HEALTHCARE - CLARKSVILLE,651 DUNLOP LANE,OPEN,PROPRIETARY,1840014421
5087,0000000083,TENNOVA HEALTHCARE - CLEVELAND,2305 CHAMBLISS AVENUE NW,OPEN,PROPRIETARY,1840014603
5088,0000537312,TENNOVA HEALTHCARE - CLEVELAND WESTSIDE,2800 WESTSIDE DRIVE,OPEN,PROPRIETARY,1840014603
5089,0014037760,TENNOVA HEALTHCARE - JEFFERSON MEMORIAL HOSPITAL,110 HOSPITAL DRIVE,OPEN,PROPRIETARY,1840014485
5090,0001537821,TENNOVA HEALTHCARE - NEWPORT MEDICAL CENTER,435 SECOND STREET,OPEN,PROPRIETARY,1840014487
5091,0013937849,TENNOVA HEALTHCARE - NORTH KNOXVILLE,7565 DANNAHER WAY,OPEN,PROPRIETARY,1840036085
5092,0196784832,TENNOVA RIVERSIDE,137 BLOUNT AVENUE,CLOSED,NOT AVAILABLE,1840014486
5093,0004137920,THE UNIVERSITY OF TENNESSEE MEDICAL CENTER,1924 ALCOA HIGHWAY,OPEN,NON-PROFIT,1840014486
5094,0017837185,THREE RIVERS HOSPITAL,451 HIGHWAY 13 SOUTH,OPEN,GOVERNMENT - LOCAL,1840015331
5095,0001237015,TRISTAR ASHLAND CITY MEDICAL CENTER,313 NORTH MAIN STREET,OPEN,PROPRIETARY,1840015304
5096,0011937203,TRISTAR CENTENNIAL MEDICAL CENTER,2300 PATTERSON STREET,OPEN,PROPRIETARY,1840036155
5097,0011837075,TRISTAR HENDERSONVILLE MEDICAL CENTER,355 NEW SHACKLE ISLAND ROAD,OPEN,PROPRIETARY,1840014419
5098,0002637148,TRISTAR PORTLAND MEDICAL PARK,105 RED BUD DRIVE,OPEN,NON-PROFIT,1840014418
5099,0016037055,TRISTAR HORIZON MEDICAL CENTER,111 HIGHWAY 70 EAST,OPEN,PROPRIETARY,1840014468
5100,0006037172,TRISTAR NORTHCREST MEDICAL CENTER,100 NORTHCREST DRIVE,OPEN,NON-PROFIT,1840015273
5101,0002237207,TRISTAR SKYLINE MEDICAL CENTER,3441 DICKERSON PIKE,OPEN,PROPRIETARY,1840036155
5102,0002037211,TRISTAR SOUTHERN HILLS MEDICAL CENTER,391 WALLACE ROAD,OPEN,PROPRIETARY,1840036155
5103,0010737167,TRISTAR STONECREST MEDICAL CENTER,200 STONECREST BLVD,OPEN,PROPRIETARY,1840017758
5104,0010037074,TROUSDALE MEDICAL CENTER,500 CHURCH STREET,OPEN,PROPRIETARY,1840073881
5105,0017937129,TRUSTPOINT HOSPITAL,1009 NORTH THOMPSON LANE,OPEN,PROPRIETARY,1840014495
5106,0195337650,UNICOI COUNTY HOSPITAL,2030 TEMPLE HILL ROAD,OPEN,NON-PROFIT,1840016130
5107,0001837355,UNITY MEDICAL CENTER,481 INTERSTATE DRIVE,OPEN,PROPRIETARY,1840015409
5108,0015537160,VANDERBILT BEDFORD HOSPITAL,2835 HIGHWAY 231 NORTH,OPEN,NOT AVAILABLE,1840015412
5109,0018037212,VANDERBILT STALLWORTH REHABILITATION HOSPITAL,2201 CHILDREN'S WAY,OPEN,PROPRIETARY,1840036155
5110,0001737388,VANDERBILT TULLAHOMA - HARTON HOSPITAL,1801 NORTH JACKSON STREET,OPEN,PROPRIETARY,1840015410
5111,0015837232,VANDERBILT UNIVERSITY MEDICAL CENTER,1211 MEDICAL CENTER DRIVE,OPEN,NON-PROFIT,1840036155
5112,0012237087,VANDERBILT WILSON COUNTY HOSPITAL,1411 W BADDOUR PARKWAY,OPEN,PROPRIETARY,1840014466
5113,0012337087,VANDERBILT WILSON COUNTY HOSPITAL - SATELLITE,500 PARK AVENUE,OPEN,PROPRIETARY,1840014466
5114,0016238485,WAYNE MEDICAL CENTER,103 MANGUBAT DRIVE,OPEN,NON-PROFIT,1840015439
5115,0007038008,WEST TENNESSEE HEALTHCARE BOLIVAR HOSPITAL,650 NUCKOLLS ROAD,OPEN,GOVERNMENT - DISTRICT/AUTHORITY,1840013465
5116,0000338320,WEST TENNESSEE HEALTHCARE CAMDEN HOSPITAL,175 HOSPITAL STREET,OPEN,GOVERNMENT - DISTRICT/AUTHORITY,1840013349
5117,0016438024,WEST TENNESSEE HEALTHCARE DYERSBURG HOSPITAL,400 EAST TICKLE STREET,OPEN,PROPRIETARY,1840013372
5118,0016338358,WEST TENNESSEE HEALTHCARE MILAN HOSPITAL,4039 SOUTH HIGHLAND,OPEN,GOVERNMENT - DISTRICT/AUTHORITY,1840014483
5119,0013538237,WEST TENNESSEE HEALTHCARE REHABILITATION HOSPITAL CANE CREEK - A,180 MOUNT PELIA ROAD,OPEN,PROPRIETARY,1840015282
5120,0018138301,WEST TENNESSEE HEALTHCARE REHABILITATION HOSPITAL JACKSON - A PAR,616 WEST FOREST AVENUE,OPEN,PROPRIETARY,1840014528
5121,0011038237,WEST TENNESSEE HEALTHCARE VOLUNTEER HOSPITAL,161 MOUNT PELIA ROAD,OPEN,PROPRIETARY,1840015282
5122,0196784834,WHITWELL MEDICAL CENTER,101 NORTH MAPLE STREET,CLOSED,NOT AVAILABLE,1840015472
5123,0015937067,WILLIAMSON MEDICAL CENTER,4321 CAROTHERS PARKWAY,OPEN,GOVERNMENT - LOCAL,1840013380
5124,0012037203,WOMEN'S HOSPITAL,221 MURPHY AVENUE,CLOSED,PROPRIETARY,1840036155
5125,0143877015,AD HOSPITAL EAST LLC,"12950 EAST FREEWAY, SUITE 100",OPEN,PROPRIETARY,1840020925
5126,0196784835,ADVANCED DALLAS HOSPITALS AND CLINICS,7502 GREENVILLE,OPEN,PROPRIETARY,1840019440
5127,0071176549,ADVENTHEALTH BEHAVIORAL HEALTH CENTER,2407 SOUTH CLEAR CREEK ROAD,OPEN,NON-PROFIT,1840020854
5128,0032376549,ADVENTHEALTH CENTRAL TEXAS,2201 SOUTH CLEAR CREEK ROAD,OPEN,NON-PROFIT,1840020854
5129,0033676550,ADVENTHEALTH ROLLINS BROOK,608 NORTH KEY AVENUE,OPEN,NON-PROFIT,1840020846
5130,0076077521,ALTUS BAYTOWN HOSPITAL - BAYTOWN MEDICAL CENTER,1626 W BAKER RD,OPEN,PROPRIETARY,1840019616
5131,0186777072,ALTUS HOUSTON HOSPITAL - CELESTIAL HOSPITAL - ODYSSEY HOSPITAL,6011 W SAM HOUSTON PKWY SOUTH,OPEN,PROPRIETARY,1840020925
5132,0003379501,ANSON GENERAL HOSPITAL,101 AVENUE J,OPEN,NON-PROFIT,1840019446
5133,0133978746,ARISE AUSTIN MEDICAL CENTER,3003 BEE CAVE ROAD,OPEN,PROPRIETARY,1840019590
5134,0055276702,ASCENSION PROVIDENCE,6901 MEDICAL PARKWAY,OPEN,NON-PROFIT,1840022140
5135,0055376702,ASCENSION PROVIDENCE DEPAUL CENTER,301 LONDONDERRY DRIVE,OPEN,NON-PROFIT,1840022140
5136,0196784271,ASCENSION SETON BASTROP,630 W SH 71,OPEN,NON-PROFIT,1840019603
5137,0036578648,ASCENSION SETON EDGAR B DAVIS,130 HAYS STREET,OPEN,NON-PROFIT,1840020937
5138,0032978640,ASCENSION SETON HAYS,6001 KYLE PARKWAY,OPEN,NON-PROFIT,1840020907
5139,0009778611,ASCENSION SETON HIGHLAND LAKES,3201 SOUTH WATER STREET,OPEN,NON-PROFIT,1840019567
5140,0002478705,ASCENSION SETON MEDICAL CENTER AUSTIN,1201 WEST 38TH STREET,OPEN,NON-PROFIT,1840019590
5141,0003778759,ASCENSION SETON NORTHWEST,11113 RESEARCH BOULEVARD,OPEN,NON-PROFIT,1840019590
5142,0050378957,ASCENSION SETON SMITHVILLE,1201 HILL ROAD,OPEN,NON-PROFIT,1840022186
5143,0003878737,ASCENSION SETON SOUTHWEST,7900 FM 1826,OPEN,NON-PROFIT,1840019590
5144,0045078665,ASCENSION SETON WILLIAMSON,201 SETON PARKWAY,OPEN,NON-PROFIT,1840020879
5145,0012278411,ASPIRE HOSPITAL LLC,2006 SOUTH LOOP 336 WEST SUITE 500,OPEN,PROPRIETARY,1840019586
5146,0050077477,ATRIUM MEDICAL CENTER LP,11929 WEST AIRPORT BOULEVARD,OPEN,PROPRIETARY,1840022216
5147,0007076821,BALLINGER MEMORIAL HOSPITAL DISTRICT,608 AVENUE B,OPEN,NON-PROFIT,1840019517
5148,0007277704,BAPTIST HOSPITALS OF SOUTHEAST TEXAS,3080 COLLEGE STREET,OPEN,NON-PROFIT,1840019612
5149,0078777701,BAPTIST HOSPITALS OF SOUTHEAST TEXAS FANNIN BEHAVIORAL CENTER,3250 FANNIN,OPEN,NON-PROFIT,1840019612
5150,0045778205,BAPTIST MEDICAL CENTER,111 DALLAS STREET,OPEN,PROPRIETARY,1840022220
5151,0071578249,BAPTIST NEIGHBORHOOD HOSPITAL HAUSMAN,8230 NORTH 1604 WEST,OPEN,PROPRIETARY,1840022220
5152,0196784280,BAPTIST NEIGHBORHOOD HOSPITAL KELLY,806 CUPPLES ROAD,OPEN,PROPRIETARY,1840022220
5153,0071472858,BAPTIST NEIGHBORHOOD HOSPITAL OVERLOOK PARKWAY,25615 NORTH US HIGHWAY 281,OPEN,PROPRIETARY,1840022220
5154,0134178232,BAPTIST NEIGHBORHOOD HOSPITAL THOUSAND OAKS,16088 SAN PEDRO,OPEN,PROPRIETARY,1840022220
5155,0071378232,BAPTIST NEIGHBORHOOD HOSPITAL WESTOVER HILLS,10811 TOWN CENTER DRIVE,OPEN,PROPRIETARY,1840022220
5156,0071678224,BAPTIST NEIGHBORHOOD HOSPITAL ZARZAMORA,7719 IH 35 SOUTH,OPEN,PROPRIETARY,1840022220
5157,0000679106,BAPTIST ST ANTHONYS HOSPITAL,1600 WALLACE BLVD,OPEN,PROPRIETARY,1840019156
5158,0080576063,BAYLOR SCOTT AND WHITE EMERGENCY HOSPITAL MANSFIELD,1776 NORTH US 287 SUITE 100,OPEN,PROPRIETARY,1840020702
5159,0020176101,BAYLOR SCOTT AND WHITE ALL SAINTS MEDICAL CENTER - FORT WORTH,1400 8TH AVE,OPEN,NON-PROFIT,1840020696
5160,0139976502,BAYLOR SCOTT AND WHITE CONTINUING CARE HOSPITAL,546 N KEGLEY RD,OPEN,NON-PROFIT,1840022154
5161,0001776227,BAYLOR SCOTT AND WHITE EMERGENCY HOSPITAL AUBREY,26791 HIGHWAY 380,OPEN,PROPRIETARY,1840019387
5162,0080676034,BAYLOR SCOTT AND WHITE EMERGENCY HOSPITAL COLLEYVILLE,5500 COLLEYVILLE BOULEVARD,OPEN,PROPRIETARY,1840019430
5163,0080376248,BAYLOR SCOTT AND WHITE EMERGENCY HOSPITAL KELLER,"620 SOUTH MAIN, SUITE 100",OPEN,PROPRIETARY,1840019428
5164,0073075094,BAYLOR SCOTT AND WHITE EMERGENCY HOSPITAL MURPHY,511 FM 544 SUITE 100,OPEN,PROPRIETARY,1840020659
5165,0080175087,BAYLOR SCOTT AND WHITE EMERGENCY HOSPITAL ROCKWALL,1975 ALPHA SUITE 100,OPEN,PROPRIETARY,1840020717
5166,0139778613,BAYLOR SCOTT AND WHITE EMERGENCY MEDICAL CENTER - CEDAR PARK,900 E WHITESTONE BLVD,OPEN,NON-PROFIT,1840019572
5167,0059075226,BAYLOR SCOTT AND WHITE HEART AND VASCULAR HOSPITAL - DALLAS,621 NORTH HALL STREET,OPEN,PROPRIETARY,1840019440
5168,0058075246,BAYLOR SCOTT AND WHITE INSTITUTE FOR REHABILITATION,909 NORTH WASHINGTON AVENUE,OPEN,PROPRIETARY,1840019440
5169,0134276132,BAYLOR SCOTT AND WHITE INSTITUTE FOR REHABILITATION - FORT WORTH,6601 HARRIS PARKWAY,OPEN,PROPRIETARY,1840020696
5170,0134375034,BAYLOR SCOTT AND WHITE INSTITUTE FOR REHABILITATION - FRISCO,2990 LEGACY DRIVE,OPEN,PROPRIETARY,1840020654
5171,0081778734,BAYLOR SCOTT AND WHITE INSTITUTE FOR REHABILITATION - LAKEWAY,2000 MEDICAL DRIVE,OPEN,PROPRIETARY,1840020894
5172,0050776502,BAYLOR SCOTT AND WHITE MCLANE CHILDRENS MEDICAL CENTER,1901 SW H K DODGEN LOOP,OPEN,NON-PROFIT,1840022154
5173,0196784259,BAYLOR SCOTT AND WHITE MEDICAL CENTER - AUSTIN,5245 W HIGHWAY 290,OPEN,NON-PROFIT,1840019590
5174,0007677833,BAYLOR SCOTT AND WHITE MEDICAL CENTER - BRENHAM,700 MEDICAL PKWY,OPEN,NON-PROFIT,1840019604
5175,0196784262,BAYLOR SCOTT AND WHITE MEDICAL CENTER - BUDA,"5330 OVERPASS RD, SUITE 110",OPEN,NON-PROFIT,1840019605
5176,0021575035,BAYLOR SCOTT AND WHITE MEDICAL CENTER - CENTENNIAL,12505 LEBANON RD,OPEN,NON-PROFIT,1840020654
5177,0141177845,BAYLOR SCOTT AND WHITE MEDICAL CENTER - COLLEGE STATION,700 SCOTT AND WHITE DR,OPEN,NON-PROFIT,1840019570
5178,0021475034,BAYLOR SCOTT AND WHITE MEDICAL CENTER - FRISCO,5601 WARREN PARKWAY,OPEN,PROPRIETARY,1840020654
5179,0022676051,BAYLOR SCOTT AND WHITE MEDICAL CENTER - GRAPEVINE,1650 W COLLEGE ST,OPEN,NON-PROFIT,1840020697
5180,0000000051,BAYLOR SCOTT AND WHITE MEDICAL CENTER - HILLCREST,100 HILLCREST MEDICAL BLV,OPEN,NON-PROFIT,1840022140
5181,0030775061,BAYLOR SCOTT AND WHITE MEDICAL CENTER - IRVING,1901 N MACARTHUR BLVD,OPEN,NON-PROFIT,1840019438
5182,0139878738,BAYLOR SCOTT AND WHITE MEDICAL CENTER - LAKEWAY,100 MEDICAL PKWY,OPEN,NON-PROFIT,1840020894
5183,0072778654,BAYLOR SCOTT AND WHITE MEDICAL CENTER - MARBLE FALLS,810 W HIGHWAY 71,OPEN,NON-PROFIT,1840020870
5184,0134475071,BAYLOR SCOTT AND WHITE MEDICAL CENTER - MCKINNEY,5252 W UNIVERSITY DR,OPEN,NON-PROFIT,1840020657
5185,0191778660,BAYLOR SCOTT AND WHITE MEDICAL CENTER - PFLUGERVILLE,"2600 E PFLUGERVILLE PKWY, SUITE 100",OPEN,NON-PROFIT,1840020892
5186,0043175093,BAYLOR SCOTT AND WHITE MEDICAL CENTER - PLANO,4700 ALLIANCE BLVD,OPEN,NON-PROFIT,1840020662
5187,0044878665,BAYLOR SCOTT AND WHITE MEDICAL CENTER - ROUND ROCK,300 UNIVERSITY BLVD,OPEN,NON-PROFIT,1840020879
5188,0051175182,BAYLOR SCOTT AND WHITE MEDICAL CENTER - SUNNYVALE,231 SOUTH COLLINS ROAD,OPEN,PROPRIETARY,1840023031
5189,0051276574,BAYLOR SCOTT AND WHITE MEDICAL CENTER - TAYLOR,305 MALLARD LN,OPEN,NON-PROFIT,1840022165
5190,0051476508,BAYLOR SCOTT AND WHITE MEDICAL CENTER - TEMPLE,2401 S 31ST ST,OPEN,NON-PROFIT,1840022154
5191,0059175204,BAYLOR SCOTT AND WHITE MEDICAL CENTER - UPTOWN,2727 EAST LEMMON AVENUE,OPEN,PROPRIETARY,1840019440
5192,0075475165,BAYLOR SCOTT AND WHITE MEDICAL CENTER - WAXAHACHIE,2400 N IH 35 E,OPEN,NON-PROFIT,1840022083
5193,0004476015,BAYLOR SCOTT AND WHITE ORTHOPEDIC AND SPINE HOSPITAL,707 HIGHLANDER BOULEVARD,OPEN,PROPRIETARY,1840019422
5194,0071276504,BAYLOR SCOTT AND WHITE PAVILION - TEMPLE,1815 S 31ST ST,OPEN,NON-PROFIT,1840022154
5195,0194876110,BAYLOR SCOTT AND WHITE SURGICAL HOSPITAL - FORT WORTH,1800 PARK PLACE AVENUE,OPEN,PROPRIETARY,1840020696
5196,0139675063,BAYLOR SCOTT AND WHITE SURGICAL HOSPITAL - LAS COLINAS,400 WEST INTERSTATE 635,OPEN,PROPRIETARY,1840019438
5197,0049975090,BAYLOR SCOTT AND WHITE SURGICAL HOSPITAL AT SHERMAN,3601 N CALAIS STREET,OPEN,PROPRIETARY,1840021953
5198,0054175701,BAYLOR SCOTT AND WHITE TEXAS SPINE AND JOINT HOSPITAL,1814 ROSELAND BOULEVARD,OPEN,PROPRIETARY,1840022076
5199,0016076208,BAYLOR SCOTT AND WHITE THE HEART HOSPITAL - DENTON,2801 SOUTH MAYHILL RD,OPEN,PROPRIETARY,1840019390
5200,0196784260,BAYLOR SCOTT AND WHITE THE HEART HOSPITAL - MCKINNEY,5268 W UNIVERSITY DR,OPEN,PROPRIETARY,1840020657
5201,0043375093,BAYLOR SCOTT AND WHITE THE HEART HOSPITAL - PLANO,1100 ALLIED DR,OPEN,PROPRIETARY,1840020662
5202,0191677030,BAYLOR ST LUKES MEDICAL CENTER - MCNAIR CAMPUS,7200 CAMBRIDGE STREET,OPEN,NON-PROFIT,1840020925
5203,0168275246,BAYLOR UNIVERSITY MEDICAL CENTER,3500 GASTON AVENUE,OPEN,NON-PROFIT,1840019440
5204,0006277514,BAYSIDE COMMUNITY HOSPITAL,200 HOSPITAL DRIVE,OPEN,NON-PROFIT,1840019633
5205,0012778414,BAYVIEW BEHAVIORAL HOSPITAL - A CAMPUS OF CORPUS CHRISTI MEDICAL,6629 WOOLRIDGE ROAD,OPEN,PROPRIETARY,1840019718
5206,0196784837,BEAUMONT EMERGENCY HOSPITAL,4004 COLLEGE STREET,OPEN,PROPRIETARY,1840019612
5207,0078078539,BEHAVIORAL MEDICINE AT RENAISSANCE,5510 RAPHAEL DRIVE,OPEN,PROPRIETARY,1840021020
5208,0007477418,BELLVILLE MEDICAL CENTER,44 NORTH CUMMINGS STREET,OPEN,NON-PROFIT,1840019624
5209,0005479830,BIG BEND REGIONAL MEDICAL CENTER,2600 HIGHWAY 118 NORTH,OPEN,PROPRIETARY,1840019580
5210,0008979316,BROWNFIELD REGIONAL MEDICAL CENTER,705 EAST FELT STREET,OPEN,NON-PROFIT,1840019404
5211,0196784216,BRUSHY CREEK FAMILY HOSPITAL LLC,230 DEER RIDGE DR,OPEN,PROPRIETARY,1840020879
5212,0192477802,CAPROCK HOSPITAL,3134 BRIARCREST DR,OPEN,PROPRIETARY,1840019569
5213,0049275092,CARRUS REHABILITATION HOSPITAL,"1810 WEST HIGHWAY 82, SUITE 100",OPEN,PROPRIETARY,1840021953
5214,0049175092,CARRUS SPECIALTY HOSPITAL,"1810 US HWY 82 WEST, SUITE 200",OPEN,PROPRIETARY,1840021953
5215,0079375961,CECIL R BOMAR REHABILITATION CENTER,707 WOODS STREET,OPEN,PROPRIETARY,1840020820
5216,0010078613,CEDAR PARK REGIONAL MEDICAL CENTER,1401 MEDICAL PARKWAY,OPEN,PROPRIETARY,1840019572
5217,0081478751,CENTRAL TEXAS REHABILITATION HOSPITAL,700 W 45TH STREET,OPEN,PROPRIETARY,1840019590
5218,0011377842,CHI ST JOSEPH HEALTH - COLLEGE STATION HOSPITAL,1604 ROCK PRAIRIE ROAD,OPEN,NON-PROFIT,1840019570
5219,0009877836,CHI ST JOSEPH HEALTH BURLESON HOSPITAL,1101 WOODSON DRIVE,OPEN,NON-PROFIT,1840019578
5220,0039977868,CHI ST JOSEPH HEALTH GRIMES HOSPITAL,210 SOUTH JUDSON,OPEN,NON-PROFIT,1840023174
5221,0036777864,CHI ST JOSEPH HEALTH MADISON HOSPITAL,100 WEST CROSS STREET,OPEN,NON-PROFIT,1840020861
5222,0008877802,CHI ST JOSEPH HEALTH REHAB HOSP - AFFILIATE OF ENCOMPASS HEALTH,"1600 JOSEPH DRIVE, SUITE 2000",OPEN,PROPRIETARY,1840019569
5223,0033077566,CHI ST LUKES HEALTH - BRAZOSPORT,100 MEDICAL DRIVE,OPEN,NON-PROFIT,1840020980
5224,0034677351,CHI ST LUKES HEALTH - MEMORIAL LIVINGSTON,1717 HIGHWAY 59 BYPASS,OPEN,NON-PROFIT,1840022159
5225,0076277389,CHI ST LUKES HEALTH - SPRINGWOODS VILLAGE,2255 E MOSSY OAKS ROAD,OPEN,NON-PROFIT,1840019615
5226,0026377030,CHI ST LUKES HEALTH BAYLOR COLLEGE OF MEDICINE MEDICAL CENTER,6720 BERTNER,OPEN,NON-PROFIT,1840020925
5227,0036475902,CHI ST LUKES HEALTH MEMORIAL LUFKIN,1201 W FRANK AVE,OPEN,NON-PROFIT,1840020840
5228,0048175972,CHI ST LUKES HEALTH MEMORIAL SAN AUGUSTINE,511 HOSPITAL STREET,OPEN,NON-PROFIT,1840022148
5229,0134878207,CHILDRENS HOSPITAL OF SAN ANTONIO,333 NORTH SANTA ROSA STREET,OPEN,NON-PROFIT,1840022220
5230,0014075235,CHILDRENS MEDICAL CENTER OF DALLAS,1935 MEDICAL DISTRICT DRIVE,OPEN,NON-PROFIT,1840019440
5231,0073175024,CHILDRENS MEDICAL CENTER PLANO,7601 PRESTON ROAD,OPEN,NON-PROFIT,1840020662
5232,0010579201,CHILDRESS REGIONAL MEDICAL CENTER,901 US HIGHWAY 83 N,OPEN,NON-PROFIT,1840019250
5233,0004977702,CHRISTUS DUBUIS HOSPITAL OF BEAUMONT,"2830 CALDER STREET, 4TH FLOOR",OPEN,PROPRIETARY,1840019612
5234,0034875601,CHRISTUS GOOD SHEPHERD MEDICAL CENTER - LONGVIEW,700 E MARSHALL AVENUE,OPEN,NON-PROFIT,1840020746
5235,0037175671,CHRISTUS GOOD SHEPHERD MEDICAL CENTER - MARSHALL,811 SOUTH WASHINGTON,OPEN,NON-PROFIT,1840020739
5236,0031275766,CHRISTUS MOTHER FRANCES HOSPITAL - JACKSONVILLE,2026 SOUTH JACKSON,OPEN,NON-PROFIT,1840019515
5237,0169375703,CHRISTUS MOTHER FRANCES HOSPITAL - SOUTH TYLER,8389 S BROADWAY AVENUE,OPEN,NON-PROFIT,1840022076
5238,0052575483,CHRISTUS MOTHER FRANCES HOSPITAL - SULPHUR SPRINGS,115 AIRPORT ROAD,OPEN,NON-PROFIT,1840022031
5239,0053375701,CHRISTUS MOTHER FRANCES HOSPITAL - TYLER,800 EAST DAWSON,OPEN,NON-PROFIT,1840022076
5240,0057375494,CHRISTUS MOTHER FRANCES HOSPITAL - WINNSBORO,719 WEST COKE ROAD,OPEN,NON-PROFIT,1840022037
5241,0071778209,CHRISTUS SANTA ROSA HOSPITAL - ALAMO HEIGHTS,403 TREELINE PARK,OPEN,NON-PROFIT,1840022220
5242,0134978229,CHRISTUS SANTA ROSA HOSPITAL - MEDICAL CENTER,2827 BABCOCK ROAD,OPEN,NON-PROFIT,1840022220
5243,0136578130,CHRISTUS SANTA ROSA HOSPITAL - NEW BRAUNFELS,600 NORTH UNION AVENUE,OPEN,NON-PROFIT,1840021341
5244,0048278666,CHRISTUS SANTA ROSA HOSPITAL - SAN MARCOS,1301 WONDER WORLD DRIVE,OPEN,NON-PROFIT,1840022188
5245,0000000047,CHRISTUS SANTA ROSA HOSPITAL - WESTOVER HILLS,11212 STATE HIGHWAY 151,OPEN,NON-PROFIT,1840022220
5246,0031375951,CHRISTUS SOUTHEAST TEXAS - JASPER MEMORIAL,1275 MARVIN HANCOCK DRIVE,OPEN,NON-PROFIT,1840019560
5247,0007377726,CHRISTUS SOUTHEAST TEXAS - ST ELIZABETH AND ST MARY,2830 CALDER,OPEN,NON-PROFIT,1840019612
5248,0005277707,CHRISTUS SOUTHEAST TEXAS ORTHOPEDIC SPECIALTY CENTER,3650 LAUREL AVENUE,OPEN,NON-PROFIT,1840019612
5249,0000378332,CHRISTUS SPOHN HOSPITAL ALICE,2500 EAST MAIN STREET,OPEN,NON-PROFIT,1840019714
5250,0005878102,CHRISTUS SPOHN HOSPITAL BEEVILLE,1500 EAST HOUSTON HIGHWAY,OPEN,NON-PROFIT,1840019698
5251,0012478412,CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI,2606 HOSPITAL BOULEVARD,OPEN,NON-PROFIT,1840019718
5252,0079478404,CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI SHORELINE,600 ELIZABETH STREET,OPEN,NON-PROFIT,1840019718
5253,0000000039,CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI SOUTH,5950 SARATOGA BOULEVARD,OPEN,NON-PROFIT,1840019718
5254,0032778364,CHRISTUS SPOHN HOSPITAL KLEBERG,1311 EAST GENERAL CAVAZOS BOULEVARD,OPEN,NON-PROFIT,1840021013
5255,0053075504,CHRISTUS ST MICHAEL HEALTH SYSTEM,2600 ST MICHAEL DRIVE,OPEN,NON-PROFIT,1840021987
5256,0182977642,CHRISTUS ST MARY OUTPATIENT CENTER MID COUNTY,8801 9TH AVENUE,OPEN,GOVERNMENT - LOCAL,1840020919
5257,0006575551,CHRISTUS ST MICHAEL HOSPITAL - ATLANTA,1007 SOUTH WILLIAM STREET,OPEN,NON-PROFIT,1840019407
5258,0052975504,CHRISTUS ST MICHAEL REHABILITATION HOSPITAL,2400 ST MICHAEL DRIVE,OPEN,NON-PROFIT,1840021987
5259,0053675701,CHRISTUS TRINITY MOTHER FRANCES REHAB HOSP - PARTNER OF ENCOMPASS,3131 TROUP HIGHWAY,OPEN,PROPRIETARY,1840022076
5260,0054777901,CITIZENS MEDICAL CENTER,2701 HOSPITAL DRIVE,OPEN,NON-PROFIT,1840023044
5261,0058575218,CITY HOSPITAL AT WHITE ROCK,9440 POPPY DRIVE,OPEN,PROPRIETARY,1840019440
